date,region,product,units_sold,price,revenue,promotion_flag,discount_pct,temperature,rainfall_mm,is_holiday
10-05-2024,South,Cola_Classic,2090,33.14,69258.43,1,17.15,30.95,1.1,0
10-05-2024,South,Cola_Zero,1600,36.08,57732.67,1,19.82,33.26,1.41,0
10-05-2024,East,Cola_Classic,1785,40,71400,0,0,34.77,2.05,0
10-05-2024,East,Cola_Zero,1462,40.45,59132.04,1,10.12,33.33,0.98,0
10-05-2024,West,Cola_Classic,1835,40,73400,0,0,35.85,0.93,0
10-05-2024,West,Cola_Zero,1111,45,49995,0,0,31.14,0.46,0
11-05-2024,North,Cola_Classic,1596,40,63840,0,0,31.34,2.1,0
11-05-2024,North,Cola_Zero,1229,45,55305,0,0,32.84,0.03,0
11-05-2024,South,Cola_Classic,1760,37.76,66466.08,1,5.59,30.08,0.07,0
11-05-2024,South,Cola_Zero,1367,37.58,51372.79,1,16.49,33.45,1.58,0
11-05-2024,East,Cola_Classic,2093,35.19,73653,1,12.02,32.06,1.17,0
11-05-2024,East,Cola_Zero,1228,41.16,50541.2,1,8.54,30.57,0.18,0
11-05-2024,West,Cola_Classic,1700,40,68000,0,0,31.53,0.47,0
11-05-2024,West,Cola_Zero,1000,45,45000,0,0,31.3,0.98,0
12-05-2024,North,Cola_Classic,1678,40,67120,0,0,31.84,2.96,0
12-05-2024,North,Cola_Zero,1214,45,54630,0,0,33.77,1.72,0
12-05-2024,South,Cola_Classic,1655,40,66200,0,0,32.32,1.54,0
12-05-2024,South,Cola_Zero,1296,37.93,49152.82,1,15.72,26.72,1.93,0
12-05-2024,East,Cola_Classic,1625,40,65000,0,0,29.9,0.69,0
12-05-2024,East,Cola_Zero,1161,45,52245,0,0,28.01,0.25,0
12-05-2024,West,Cola_Classic,1690,40,67600,0,0,29,0.97,0
12-05-2024,West,Cola_Zero,1103,45,49635,0,0,32.05,0.75,0
13-05-2024,North,Cola_Classic,1721,40,68840,0,0,31.94,0.43,0
13-05-2024,North,Cola_Zero,1111,45,49995,0,0,31.07,0.17,0
13-05-2024,South,Cola_Classic,1831,40,73240,0,0,35.52,0.4,0
13-05-2024,South,Cola_Zero,1112,45,50040,0,0,33.55,0.28,0
13-05-2024,East,Cola_Classic,1880,37.38,70268.11,1,6.56,33.28,3.16,0
13-05-2024,East,Cola_Zero,1039,45,46755,0,0,32.92,0.77,0
13-05-2024,West,Cola_Classic,1693,40,67720,0,0,32.24,0.74,0
13-05-2024,West,Cola_Zero,1382,40.72,56278.13,1,9.51,31.09,0.1,0
14-05-2024,North,Cola_Classic,2286,34.93,79846.29,1,12.68,36.4,0.45,0
14-05-2024,North,Cola_Zero,1170,45,52650,0,0,31.12,1.07,0
14-05-2024,South,Cola_Classic,1801,36.86,66383.5,1,7.85,29.78,0.92,0
14-05-2024,South,Cola_Zero,1308,38.63,50523.91,1,14.16,32.57,1.8,0
14-05-2024,East,Cola_Classic,1779,40,71160,0,0,33.42,0.02,0
14-05-2024,East,Cola_Zero,1224,45,55080,0,0,37.31,2.12,0
14-05-2024,West,Cola_Classic,1641,40,65640,0,0,28.48,1.43,0
14-05-2024,West,Cola_Zero,1163,45,52335,0,0,29.24,0.1,0
15-05-2024,North,Cola_Classic,1702,40,68080,0,0,34.74,0.18,0
15-05-2024,North,Cola_Zero,1219,39.01,47550.82,1,13.32,23.54,0.84,0
15-05-2024,South,Cola_Classic,1711,40,68440,0,0,32.08,0.04,0
15-05-2024,South,Cola_Zero,1085,45,48825,0,0,30.8,2.58,0
15-05-2024,East,Cola_Classic,1735,40,69400,0,0,33.51,0.27,0
15-05-2024,East,Cola_Zero,1190,45,53550,0,0,33.53,0.44,0
15-05-2024,West,Cola_Classic,2005,34.76,69696.51,1,13.1,30.27,0.07,0
15-05-2024,West,Cola_Zero,1552,38.57,59862.14,1,14.29,34.68,1.1,0
16-05-2024,North,Cola_Classic,1836,40,73440,0,0,35.96,0.05,0
16-05-2024,North,Cola_Zero,1299,39.89,51813.11,1,11.36,32.83,1.62,0
16-05-2024,South,Cola_Classic,1768,40,70720,0,0,32,1,0
16-05-2024,South,Cola_Zero,1017,45,45765,0,0,29.04,0.95,0
16-05-2024,East,Cola_Classic,1621,40,64840,0,0,31.24,0.01,0
16-05-2024,East,Cola_Zero,1037,45,46665,0,0,34.43,1.28,0
16-05-2024,West,Cola_Classic,1699,40,67960,0,0,30.53,0,0
16-05-2024,West,Cola_Zero,1123,45,50535,0,0,29.6,5.17,0
17-05-2024,North,Cola_Classic,1794,40,71760,0,0,34.04,0.39,0
17-05-2024,North,Cola_Zero,1194,45,53730,0,0,35.41,0.49,0
17-05-2024,South,Cola_Classic,1547,40,61880,0,0,28.3,2.8,0
17-05-2024,South,Cola_Zero,1121,45,50445,0,0,31.74,0.05,0
17-05-2024,East,Cola_Classic,2106,32.56,68576.04,1,18.59,31.55,2.69,0
17-05-2024,East,Cola_Zero,1009,45,45405,0,0,28.92,0.03,0
17-05-2024,West,Cola_Classic,1705,40,68200,0,0,32.27,0.37,0
17-05-2024,West,Cola_Zero,1144,45,51480,0,0,29.39,0.26,0
18-05-2024,North,Cola_Classic,1659,40,66360,0,0,29.61,0.07,0
18-05-2024,North,Cola_Zero,1094,45,49230,0,0,28.91,0.19,0
18-05-2024,South,Cola_Classic,1829,40,73160,0,0,35.68,0.79,0
18-05-2024,South,Cola_Zero,1201,45,54045,0,0,31.69,0.51,0
18-05-2024,East,Cola_Classic,1706,40,68240,0,0,33.44,1.2,0
18-05-2024,East,Cola_Zero,1010,45,45450,0,0,27.77,1.14,0
18-05-2024,West,Cola_Classic,1585,40,63400,0,0,29.1,0.31,0
18-05-2024,West,Cola_Zero,1087,45,48915,0,0,29.7,0.05,0
19-05-2024,North,Cola_Classic,1631,40,65240,0,0,30,0.52,0
19-05-2024,North,Cola_Zero,1138,45,51210,0,0,31.33,0.18,0
19-05-2024,South,Cola_Classic,1730,40,69200,0,0,33.28,0.47,0
19-05-2024,South,Cola_Zero,1178,45,53010,0,0,31.59,0.13,0
19-05-2024,East,Cola_Classic,1661,40,66440,0,0,29.55,0,0
19-05-2024,East,Cola_Zero,1262,39.75,50170.08,1,11.66,29.62,0.28,0
19-05-2024,West,Cola_Classic,1690,40,67600,0,0,31.05,0.83,0
19-05-2024,West,Cola_Zero,1148,45,51660,0,0,32.38,2.33,0
20-05-2024,North,Cola_Classic,1780,40,71200,0,0,33.11,1.21,0
20-05-2024,North,Cola_Zero,1149,45,51705,0,0,33.06,0.81,0
20-05-2024,South,Cola_Classic,1663,40,66520,0,0,30.03,0.23,0
20-05-2024,South,Cola_Zero,1147,45,51615,0,0,29.37,1.2,0
20-05-2024,East,Cola_Classic,1702,40,68080,0,0,31.13,0.6,0
20-05-2024,East,Cola_Zero,1026,45,46170,0,0,32.26,1.32,0
20-05-2024,West,Cola_Classic,1675,40,67000,0,0,33.75,0.48,0
20-05-2024,West,Cola_Zero,1188,45,53460,0,0,31.99,1.06,0
21-05-2024,North,Cola_Classic,1763,40,70520,0,0,33.58,0.07,0
21-05-2024,North,Cola_Zero,1171,45,52695,0,0,35.42,0.88,0
21-05-2024,South,Cola_Classic,1580,40,63200,0,0,31.34,0.2,0
21-05-2024,South,Cola_Zero,1449,37.92,54951.2,1,15.73,30.78,0.12,0
21-05-2024,East,Cola_Classic,1584,40,63360,0,0,31.72,0.62,0
21-05-2024,East,Cola_Zero,1135,45,51075,0,0,32.97,0.35,0
21-05-2024,West,Cola_Classic,1551,40,62040,0,0,31.39,0.22,0
21-05-2024,West,Cola_Zero,1093,45,49185,0,0,31.27,0.46,0
22-05-2024,North,Cola_Classic,1775,40,71000,0,0,36.99,0.91,0
22-05-2024,North,Cola_Zero,1149,45,51705,0,0,34.4,0.5,0
22-05-2024,South,Cola_Classic,1711,40,68440,0,0,32.53,0.53,0
22-05-2024,South,Cola_Zero,1283,45,57735,0,0,38.88,0.16,0
22-05-2024,East,Cola_Classic,1678,40,67120,0,0,29.35,1.47,0
22-05-2024,East,Cola_Zero,1653,36.37,60124.61,1,19.17,31.31,0.43,0
22-05-2024,West,Cola_Classic,1569,40,62760,0,0,30.39,1.27,0
22-05-2024,West,Cola_Zero,1116,45,50220,0,0,34.67,0.2,0
23-05-2024,North,Cola_Classic,1788,40,71520,0,0,36.55,0.24,0
23-05-2024,North,Cola_Zero,1075,45,48375,0,0,26.87,0.58,0
23-05-2024,South,Cola_Classic,1841,40,73640,0,0,38.72,0.2,0
23-05-2024,South,Cola_Zero,928,45,41760,0,0,26.68,0.63,0
23-05-2024,East,Cola_Classic,2359,33.09,78055.15,1,17.28,36.26,0.04,0
23-05-2024,East,Cola_Zero,1014,45,45630,0,0,26,0.15,0
23-05-2024,West,Cola_Classic,1543,40,61720,0,0,29.91,1.73,0
23-05-2024,West,Cola_Zero,1190,45,53550,0,0,33.3,0.42,0
24-05-2024,North,Cola_Classic,1694,40,67760,0,0,31.2,0.15,0
24-05-2024,North,Cola_Zero,1141,45,51345,0,0,32.37,0.16,0
24-05-2024,South,Cola_Classic,1970,36.69,72281.17,1,8.27,30.32,1.28,0
24-05-2024,South,Cola_Zero,1141,45,51345,0,0,30.5,0.68,0
24-05-2024,East,Cola_Classic,1648,40,65920,0,0,28.55,0.57,0
24-05-2024,East,Cola_Zero,1074,45,48330,0,0,33.4,3.76,0
24-05-2024,West,Cola_Classic,1864,40,74560,0,0,33.21,0.69,0
24-05-2024,West,Cola_Zero,1173,45,52785,0,0,37.24,0.75,0
25-05-2024,North,Cola_Classic,1648,40,65920,0,0,35.13,0.15,0
25-05-2024,North,Cola_Zero,1131,45,50895,0,0,32.93,0.43,0
25-05-2024,South,Cola_Classic,1782,40,71280,0,0,33.16,0.38,0
25-05-2024,South,Cola_Zero,1135,45,51075,0,0,33.25,0.07,0
25-05-2024,East,Cola_Classic,2076,34.72,72076.6,1,13.2,34.07,4.27,0
25-05-2024,East,Cola_Zero,1193,45,53685,0,0,33.84,1.38,0
25-05-2024,West,Cola_Classic,2192,35.08,76896.01,1,12.3,34.93,0.65,0
25-05-2024,West,Cola_Zero,1146,45,51570,0,0,35.2,1.16,0
26-05-2024,North,Cola_Classic,1564,40,62560,0,0,29.8,0.01,0
26-05-2024,North,Cola_Zero,1112,45,50040,0,0,36.03,0.78,0
26-05-2024,South,Cola_Classic,2083,36.82,76702.63,1,7.94,32.09,0.45,0
26-05-2024,South,Cola_Zero,1131,45,50895,0,0,33.24,0.47,0
26-05-2024,East,Cola_Classic,1860,36.05,67045.76,1,9.88,31.08,2.17,0
26-05-2024,East,Cola_Zero,1069,45,48105,0,0,31.06,0.37,0
26-05-2024,West,Cola_Classic,1731,40,69240,0,0,35.57,0.96,0
26-05-2024,West,Cola_Zero,1222,39.37,48108.32,1,12.51,29.17,1.66,0
27-05-2024,North,Cola_Classic,1637,40,65480,0,0,29.75,0.15,0
27-05-2024,North,Cola_Zero,1204,45,54180,0,0,33.08,1.01,0
27-05-2024,South,Cola_Classic,1671,40,66840,0,0,32.36,1.9,0
27-05-2024,South,Cola_Zero,1442,41.52,59867.06,1,7.74,36.66,0.75,0
27-05-2024,East,Cola_Classic,1735,40,69400,0,0,32.76,0.3,0
27-05-2024,East,Cola_Zero,1135,45,51075,0,0,27.68,0.58,0
27-05-2024,West,Cola_Classic,1616,40,64640,0,0,31.1,1.2,0
27-05-2024,West,Cola_Zero,1127,45,50715,0,0,35.75,1.57,0
28-05-2024,North,Cola_Classic,1683,40,67320,0,0,32.14,1.25,0
28-05-2024,North,Cola_Zero,1256,45,56520,0,0,36.24,0.52,0
28-05-2024,South,Cola_Classic,1731,40,69240,0,0,32.7,0.35,0
28-05-2024,South,Cola_Zero,1101,45,49545,0,0,29.01,0.87,0
28-05-2024,East,Cola_Classic,1797,40,71880,0,0,39.13,0.07,0
28-05-2024,East,Cola_Zero,963,45,43335,0,0,28.52,1.13,0
28-05-2024,West,Cola_Classic,1536,40,61440,0,0,29.3,0.01,0
28-05-2024,West,Cola_Zero,1316,42.47,55894.76,1,5.62,32.47,0.75,0
29-05-2024,North,Cola_Classic,1612,40,64480,0,0,28.47,2.11,0
29-05-2024,North,Cola_Zero,1200,45,54000,0,0,33.77,2.35,0
29-05-2024,South,Cola_Classic,1818,37.68,68504.2,1,5.8,29.14,0.08,0
29-05-2024,South,Cola_Zero,1086,45,48870,0,0,32.83,3.47,0
29-05-2024,East,Cola_Classic,1656,40,66240,0,0,33.79,1.92,0
29-05-2024,East,Cola_Zero,1169,45,52605,0,0,34.92,0.18,0
29-05-2024,West,Cola_Classic,2077,32.32,67121.95,1,19.21,30.89,1.95,0
29-05-2024,West,Cola_Zero,1113,45,50085,0,0,35.4,0.03,0
30-05-2024,North,Cola_Classic,1682,40,67280,0,0,33.44,1.89,0
30-05-2024,North,Cola_Zero,1075,45,48375,0,0,29.68,1.54,0
30-05-2024,South,Cola_Classic,1696,40,67840,0,0,31.05,4.29,0
30-05-2024,South,Cola_Zero,1125,45,50625,0,0,27.8,1.33,0
30-05-2024,East,Cola_Classic,1605,40,64200,0,0,32.14,1.77,0
30-05-2024,East,Cola_Zero,1032,45,46440,0,0,33.56,1.7,0
30-05-2024,West,Cola_Classic,1584,40,63360,0,0,30.07,1.21,0
30-05-2024,West,Cola_Zero,1350,37.96,51243.69,1,15.65,28.26,0.62,0
31-05-2024,North,Cola_Classic,1529,40,61160,0,0,32.38,0.14,0
31-05-2024,North,Cola_Zero,1082,45,48690,0,0,30.94,0.86,0
31-05-2024,South,Cola_Classic,1622,40,64880,0,0,29.66,0.16,0
31-05-2024,South,Cola_Zero,1161,45,52245,0,0,34.95,0.16,0
31-05-2024,East,Cola_Classic,1763,40,70520,0,0,32.65,0.08,0
31-05-2024,East,Cola_Zero,1146,45,51570,0,0,31.2,1.98,0
31-05-2024,West,Cola_Classic,1820,40,72800,0,0,34.29,0.78,0
31-05-2024,West,Cola_Zero,1470,38.37,56409.98,1,14.72,31.13,0.89,0
01-06-2024,North,Cola_Classic,1916,36.71,70338.5,1,8.22,33.71,0.64,0
01-06-2024,North,Cola_Zero,1084,45,48780,0,0,34.45,3.1,0
01-06-2024,South,Cola_Classic,2014,33.81,68085.98,1,15.48,27.96,0.13,0
01-06-2024,South,Cola_Zero,1123,45,50535,0,0,32.87,6.66,0
01-06-2024,East,Cola_Classic,2056,34.07,70046.58,1,14.83,28.43,0.72,0
01-06-2024,East,Cola_Zero,1165,45,52425,0,0,33.81,0.42,0
01-06-2024,West,Cola_Classic,1922,40,76880,0,0,37.4,0.22,0
01-06-2024,West,Cola_Zero,1202,45,54090,0,0,31.67,0.57,0
02-06-2024,North,Cola_Classic,1749,40,69960,0,0,33.23,0.3,0
02-06-2024,North,Cola_Zero,1129,45,50805,0,0,32.99,0.57,0
02-06-2024,South,Cola_Classic,1532,40,61280,0,0,32.57,1.91,0
02-06-2024,South,Cola_Zero,1065,45,47925,0,0,30.93,0.53,0
02-06-2024,East,Cola_Classic,1721,40,68840,0,0,30.33,0.42,0
02-06-2024,East,Cola_Zero,1225,45,55125,0,0,33.71,1.62,0
02-06-2024,West,Cola_Classic,1821,40,72840,0,0,34.03,0.21,0
02-06-2024,West,Cola_Zero,1240,45,55800,0,0,34.83,0.31,0
03-06-2024,North,Cola_Classic,1495,40,59800,0,0,28.73,0.66,0
03-06-2024,North,Cola_Zero,1078,45,48510,0,0,36.25,0.01,0
03-06-2024,South,Cola_Classic,2270,33.56,76180.48,1,16.1,32.97,0.84,0
03-06-2024,South,Cola_Zero,1421,39.43,56024.82,1,12.39,31.4,0.11,0
03-06-2024,East,Cola_Classic,1642,40,65680,0,0,27.96,0.81,0
03-06-2024,East,Cola_Zero,1268,41.01,52006.61,1,8.86,26.57,0.75,0
03-06-2024,West,Cola_Classic,1786,40,71440,0,0,35.79,1.29,0
03-06-2024,West,Cola_Zero,1190,41.58,49476.44,1,7.61,31.79,1.91,0
04-06-2024,North,Cola_Classic,1656,40,66240,0,0,30.85,0.88,0
04-06-2024,North,Cola_Zero,1255,41.03,51490.14,1,8.83,28.16,1,0
04-06-2024,South,Cola_Classic,1815,40,72600,0,0,38.48,0.87,0
04-06-2024,South,Cola_Zero,1082,45,48690,0,0,33.42,1.66,0
04-06-2024,East,Cola_Classic,2253,33.12,74615.6,1,17.2,31.79,0.4,0
04-06-2024,East,Cola_Zero,1189,45,53505,0,0,38.09,1.69,0
04-06-2024,West,Cola_Classic,1753,40,70120,0,0,38.34,0.8,0
04-06-2024,West,Cola_Zero,1056,45,47520,0,0,30.43,2.35,0
05-06-2024,North,Cola_Classic,2031,35.81,72723.12,1,10.48,36.16,0.61,0
05-06-2024,North,Cola_Zero,1134,45,51030,0,0,31.61,0.23,0
05-06-2024,South,Cola_Classic,1625,40,65000,0,0,30.03,0.79,0
05-06-2024,South,Cola_Zero,1112,45,50040,0,0,32.4,0.98,0
05-06-2024,East,Cola_Classic,2068,34.23,70778.66,1,14.44,31.47,1.66,0
05-06-2024,East,Cola_Zero,1272,41.15,52343.85,1,8.55,28.35,0.69,0
05-06-2024,West,Cola_Classic,1737,40,69480,0,0,32.5,1.93,0
05-06-2024,West,Cola_Zero,1356,41.52,56297.06,1,7.74,34.03,0.86,0
06-06-2024,North,Cola_Classic,1728,40,69120,0,0,37.11,0.5,0
06-06-2024,North,Cola_Zero,1089,45,49005,0,0,30.82,0.17,0
06-06-2024,South,Cola_Classic,2284,33.43,76347.27,1,16.43,33.86,1.49,0
06-06-2024,South,Cola_Zero,1137,45,51165,0,0,32.64,0.3,0
06-06-2024,East,Cola_Classic,1688,40,67520,0,0,32.32,2.57,0
06-06-2024,East,Cola_Zero,1167,45,52515,0,0,34.44,0.89,0
06-06-2024,West,Cola_Classic,1801,40,72040,0,0,33.88,0.09,0
06-06-2024,West,Cola_Zero,1155,45,51975,0,0,34.39,3.12,0
07-06-2024,North,Cola_Classic,1536,40,61440,0,0,28.96,0.04,0
07-06-2024,North,Cola_Zero,1147,45,51615,0,0,29.99,0.73,0
07-06-2024,South,Cola_Classic,1863,37.31,69512,1,6.72,29.78,0.39,0
07-06-2024,South,Cola_Zero,1098,45,49410,0,0,30.42,0.67,0
07-06-2024,East,Cola_Classic,1762,40,70480,0,0,30.7,0.75,0
07-06-2024,East,Cola_Zero,1136,45,51120,0,0,32.5,1.46,0
07-06-2024,West,Cola_Classic,1674,40,66960,0,0,30.53,1.18,0
07-06-2024,West,Cola_Zero,1111,45,49995,0,0,32.7,2.2,0
08-06-2024,North,Cola_Classic,1742,40,69680,0,0,35.69,1.05,0
08-06-2024,North,Cola_Zero,1090,45,49050,0,0,28.9,2.58,0
08-06-2024,South,Cola_Classic,1645,40,65800,0,0,29.36,0.05,0
08-06-2024,South,Cola_Zero,1118,45,50310,0,0,29.56,0.3,0
08-06-2024,East,Cola_Classic,1872,37.34,69892.21,1,6.66,33.37,0.46,0
08-06-2024,East,Cola_Zero,1085,45,48825,0,0,33.41,1.39,0
08-06-2024,West,Cola_Classic,1595,40,63800,0,0,29.35,0.68,0
08-06-2024,West,Cola_Zero,1051,45,47295,0,0,30.17,0.5,0
09-06-2024,North,Cola_Classic,1708,40,68320,0,0,36.27,1.35,0
09-06-2024,North,Cola_Zero,1068,45,48060,0,0,33.29,0.9,0
09-06-2024,South,Cola_Classic,1651,40,66040,0,0,32.03,2.7,0
09-06-2024,South,Cola_Zero,1140,45,51300,0,0,31.74,0.15,0
09-06-2024,East,Cola_Classic,1788,40,71520,0,0,38.97,0.7,0
09-06-2024,East,Cola_Zero,1106,45,49770,0,0,33.8,0.36,0
09-06-2024,West,Cola_Classic,1537,40,61480,0,0,29.5,3.83,0
09-06-2024,West,Cola_Zero,1246,45,56070,0,0,37.35,0.98,0
10-06-2024,North,Cola_Classic,1563,40,62520,0,0,30.2,0.9,0
10-06-2024,North,Cola_Zero,1173,45,52785,0,0,35.43,0.68,0
10-06-2024,South,Cola_Classic,1703,40,68120,0,0,33.77,0.44,0
10-06-2024,South,Cola_Zero,1534,36.04,55289.08,1,19.91,33.26,1.63,0
10-06-2024,East,Cola_Classic,1942,34.56,67124.61,1,13.59,29.07,1.83,0
10-06-2024,East,Cola_Zero,1215,45,54675,0,0,37.59,0.15,0
10-06-2024,West,Cola_Classic,1592,40,63680,0,0,30.26,2.53,0
10-06-2024,West,Cola_Zero,1202,45,54090,0,0,34.47,0.44,0
11-06-2024,North,Cola_Classic,2138,32.13,68692.91,1,19.68,29.87,1.26,0
11-06-2024,North,Cola_Zero,1160,41.88,48581.8,1,6.93,33.04,2.92,0
11-06-2024,South,Cola_Classic,1523,40,60920,0,0,27.68,0.69,0
11-06-2024,South,Cola_Zero,1290,41.74,53843.03,1,7.25,34.47,0.43,0
11-06-2024,East,Cola_Classic,1981,35.66,70651.26,1,10.84,35.23,4.46,0
11-06-2024,East,Cola_Zero,1224,39.82,48742.18,1,11.51,26.23,0.38,0
11-06-2024,West,Cola_Classic,1653,40,66120,0,0,33.93,0.77,0
11-06-2024,West,Cola_Zero,1338,37.28,49878.72,1,17.16,32.2,1.39,0
12-06-2024,North,Cola_Classic,1728,40,69120,0,0,31.76,1.64,0
12-06-2024,North,Cola_Zero,1168,45,52560,0,0,32.74,0.08,0
12-06-2024,South,Cola_Classic,1703,40,68120,0,0,31.83,0.73,0
12-06-2024,South,Cola_Zero,1204,45,54180,0,0,35.64,0.88,0
12-06-2024,East,Cola_Classic,2096,33.61,70453.59,1,15.97,30.88,0.16,0
12-06-2024,East,Cola_Zero,1073,45,48285,0,0,29.69,1.8,0
12-06-2024,West,Cola_Classic,1882,40,75280,0,0,34.19,1.24,0
12-06-2024,West,Cola_Zero,1190,45,53550,0,0,34.63,0.36,0
13-06-2024,North,Cola_Classic,1711,40,68440,0,0,30.01,1.4,0
13-06-2024,North,Cola_Zero,1110,45,49950,0,0,32.26,1.02,0
13-06-2024,South,Cola_Classic,2343,32.2,75445.22,1,19.5,35.88,0.15,0
13-06-2024,South,Cola_Zero,1184,45,53280,0,0,37.39,0.84,0
13-06-2024,East,Cola_Classic,1721,40,68840,0,0,33.54,1.32,0
13-06-2024,East,Cola_Zero,1036,45,46620,0,0,31.58,4.45,0
13-06-2024,West,Cola_Classic,1603,40,64120,0,0,28.04,0.83,0
13-06-2024,West,Cola_Zero,1076,45,48420,0,0,31.69,0.18,0
14-06-2024,North,Cola_Classic,1709,40,68360,0,0,31.91,1,0
14-06-2024,North,Cola_Zero,1199,45,53955,0,0,38.13,0.44,0
14-06-2024,South,Cola_Classic,1726,40,69040,0,0,30.57,0.22,0
14-06-2024,South,Cola_Zero,1057,45,47565,0,0,32.3,1.1,0
14-06-2024,East,Cola_Classic,1860,36.63,68140.41,1,8.41,29.21,0.87,0
14-06-2024,East,Cola_Zero,1088,45,48960,0,0,31.39,0.23,0
14-06-2024,West,Cola_Classic,1663,40,66520,0,0,29.04,0.43,0
14-06-2024,West,Cola_Zero,1158,45,52110,0,0,31.41,0.01,0
15-06-2024,North,Cola_Classic,1996,35.88,71613.21,1,10.3,31.95,0.21,0
15-06-2024,North,Cola_Zero,1571,36.5,57335.49,1,18.9,33.74,0.41,0
15-06-2024,South,Cola_Classic,1553,40,62120,0,0,31.26,3.13,0
15-06-2024,South,Cola_Zero,1128,45,50760,0,0,30.38,1.15,0
15-06-2024,East,Cola_Classic,2142,35.12,75234.6,1,12.19,37.03,0.82,0
15-06-2024,East,Cola_Zero,1272,39.88,50728.07,1,11.38,31.66,0.27,0
15-06-2024,West,Cola_Classic,1709,40,68360,0,0,31.74,0.19,0
15-06-2024,West,Cola_Zero,1143,45,51435,0,0,29.87,0.06,0
16-06-2024,North,Cola_Classic,1636,40,65440,0,0,28.79,1.35,0
16-06-2024,North,Cola_Zero,1232,41.82,51528.09,1,7.06,29.92,0.23,0
16-06-2024,South,Cola_Classic,1789,40,71560,0,0,35.64,0.86,0
16-06-2024,South,Cola_Zero,1130,45,50850,0,0,32.19,0.14,0
16-06-2024,East,Cola_Classic,1786,40,71440,0,0,34.77,0.09,0
16-06-2024,East,Cola_Zero,1213,45,54585,0,0,36.01,0.76,0
16-06-2024,West,Cola_Classic,1657,40,66280,0,0,31.21,0.76,0
16-06-2024,West,Cola_Zero,1383,39.28,54317.98,1,12.72,29.35,0.59,0
17-06-2024,North,Cola_Classic,1660,40,66400,0,0,31.41,1.45,0
17-06-2024,North,Cola_Zero,1252,45,56340,0,0,35.72,0.39,0
17-06-2024,South,Cola_Classic,1893,35.97,68084.48,1,10.08,29.52,0.22,0
17-06-2024,South,Cola_Zero,1135,45,51075,0,0,31.18,0.09,0
17-06-2024,East,Cola_Classic,1686,40,67440,0,0,28.38,0.8,0
17-06-2024,East,Cola_Zero,1106,45,49770,0,0,31.3,1.39,0
17-06-2024,West,Cola_Classic,1707,40,68280,0,0,30.38,2.67,0
17-06-2024,West,Cola_Zero,1231,45,55395,0,0,33.85,0.57,0
18-06-2024,North,Cola_Classic,1646,40,65840,0,0,31.48,0.62,0
18-06-2024,North,Cola_Zero,1155,45,51975,0,0,33.41,0.11,0
18-06-2024,South,Cola_Classic,1833,40,73320,0,0,38.17,0.68,0
18-06-2024,South,Cola_Zero,1525,38.64,58928.23,1,14.13,34.48,0.17,0
18-06-2024,East,Cola_Classic,1850,40,74000,0,0,37.59,0.15,0
18-06-2024,East,Cola_Zero,1121,45,50445,0,0,33.29,0.25,0
18-06-2024,West,Cola_Classic,1680,40,67200,0,0,31.1,0.73,0
18-06-2024,West,Cola_Zero,1273,45,57285,0,0,34.36,0.01,0
19-06-2024,North,Cola_Classic,1637,40,65480,0,0,29.79,0.69,0
19-06-2024,North,Cola_Zero,1133,45,50985,0,0,32.21,1.19,0
19-06-2024,South,Cola_Classic,1728,40,69120,0,0,35.33,0.84,0
19-06-2024,South,Cola_Zero,1122,45,50490,0,0,29.01,0.07,0
19-06-2024,East,Cola_Classic,1961,34.62,67882.61,1,13.46,27.98,0.47,0
19-06-2024,East,Cola_Zero,1153,45,51885,0,0,32.83,0.09,0
19-06-2024,West,Cola_Classic,2074,35.34,73285.43,1,11.66,34,1.23,0
19-06-2024,West,Cola_Zero,1129,45,50805,0,0,31.05,2.35,0
20-06-2024,North,Cola_Classic,2004,35.39,70930.46,1,11.51,32.79,0.41,0
20-06-2024,North,Cola_Zero,1448,41.65,60302.09,1,7.46,33.91,0.11,0
20-06-2024,South,Cola_Classic,1547,40,61880,0,0,31.78,1.85,0
20-06-2024,South,Cola_Zero,1068,45,48060,0,0,29.98,1.12,0
20-06-2024,East,Cola_Classic,2058,36.06,74204.14,1,9.86,32.04,0.38,0
20-06-2024,East,Cola_Zero,1222,42.53,51976.24,1,5.48,32.23,1.59,0
20-06-2024,West,Cola_Classic,1844,37.52,69192.75,1,6.19,32.27,2.98,0
20-06-2024,West,Cola_Zero,1179,45,53055,0,0,34.37,0.48,0
21-06-2024,North,Cola_Classic,1846,36.41,67212.94,1,8.97,33.61,3.5,0
21-06-2024,North,Cola_Zero,1040,45,46800,0,0,33.17,2.65,0
21-06-2024,South,Cola_Classic,1813,40,72520,0,0,35.88,0.17,0
21-06-2024,South,Cola_Zero,1416,40.29,57051.74,1,10.46,30.35,0.63,0
21-06-2024,East,Cola_Classic,1684,40,67360,0,0,30.21,0.14,0
21-06-2024,East,Cola_Zero,1105,45,49725,0,0,28.37,0.23,0
21-06-2024,West,Cola_Classic,1630,40,65200,0,0,31.54,1.1,0
21-06-2024,West,Cola_Zero,1345,39.88,53634.35,1,11.38,33.61,1.36,0
22-06-2024,North,Cola_Classic,1992,36.71,73129.68,1,8.22,32.8,0.17,0
22-06-2024,North,Cola_Zero,1050,45,47250,0,0,32,1.61,0
22-06-2024,South,Cola_Classic,1664,40,66560,0,0,31.04,7.34,0
22-06-2024,South,Cola_Zero,1075,45,48375,0,0,31.09,1.36,0
