date,region,tv_spend,digital_spend,influencer_spend,outdoor_spend,radio_spend
25-09-2024,South,39805.70341,16113.41656,4854.868563,12721.52028,2681.850046
25-09-2024,East,27690.31627,13469.5895,5159.035476,12817.79826,3936.692129
25-09-2024,West,35880.28901,15764.88903,4710.347173,13099.78744,2953.158682
26-09-2024,North,24487.6596,15045.02924,4304.24623,5090.87035,4593.190109
26-09-2024,South,30221.87643,14455.17814,7834.842573,10711.99184,5453.726311
26-09-2024,East,22789.00472,15692.06463,7339.898134,10831.05757,4872.056713
26-09-2024,West,27440.87136,10924.49517,5289.501476,8944.793908,5468.24073
27-09-2024,North,24879.90605,19667.34228,7790.690599,7476.316431,3392.207822
27-09-2024,South,37911.11482,19666.22221,5217.195514,8209.970456,4104.376053
27-09-2024,East,33755.38413,12734.74515,6682.365873,5516.573571,2197.177971
27-09-2024,West,27725.7541,13534.73192,4578.166077,9910.197627,3282.934329
28-09-2024,North,23845.15837,13094.69549,7874.521364,9111.13417,3778.851107
28-09-2024,South,31530.8998,19833.40768,4208.006382,11812.82111,4863.938774
28-09-2024,East,32146.48834,10885.7834,6384.361379,5640.94711,4384.570598
28-09-2024,West,34791.62354,12109.69891,7208.110038,5303.538055,5375.251455
29-09-2024,North,29206.58101,12175.8794,3668.890725,14533.07168,2290.66235
29-09-2024,South,23981.8684,13478.22347,6101.174245,10448.01085,2502.57397
29-09-2024,East,25794.55967,12387.51771,4067.714272,9111.443365,4816.12581
29-09-2024,West,24349.05864,13666.7888,4954.587134,14764.56529,5818.665428
30-09-2024,North,36002.75166,12416.58921,3340.18657,8169.041377,3067.178198
30-09-2024,South,30118.516,17777.2791,7291.614694,13448.64085,3438.702245
30-09-2024,East,33744.68687,13128.34198,3304.527716,12015.65266,2039.31021
30-09-2024,West,28183.65175,13293.79269,6466.887693,12662.45473,3216.378544
01-10-2024,North,54348.81043,12939.16761,7847.4477,12270.18527,4771.680917
01-10-2024,South,59621.05417,12251.61024,9467.384352,11096.81908,5660.393818
01-10-2024,East,34690.86425,17517.98164,8762.014622,7746.658698,3897.739657
01-10-2024,West,40013.29791,15793.13403,11167.50458,10693.04984,4526.889673
02-10-2024,North,45562.43541,10511.65506,6246.439177,9920.017294,3240.941135
02-10-2024,South,35452.90793,15041.32842,6921.073451,7581.076432,3855.94167
02-10-2024,East,33998.52774,19277.45733,11007.76573,12076.20586,2424.85531
02-10-2024,West,53276.31763,18079.57328,10258.23463,6139.658871,4575.631828
03-10-2024,North,55029.74387,15773.53401,9348.055314,9583.634794,4114.82928
03-10-2024,South,31031.30575,16389.63022,5110.854097,9350.145943,3170.620391
03-10-2024,East,46362.83851,11334.16336,9687.325515,12950.11537,2653.417799
03-10-2024,West,33129.39262,11455.15483,11078.45671,10281.89262,3869.043984
04-10-2024,North,33201.35457,16495.56007,11009.99694,13281.85869,4504.218836
04-10-2024,South,32258.3615,11123.97027,4869.817403,7574.792165,2542.645869
04-10-2024,East,37801.44121,13850.58056,11572.37088,11103.7606,5339.895143
04-10-2024,West,51310.54502,11125.03131,10019.40305,7750.988816,4556.431388
05-10-2024,North,40228.85921,19976.72263,6476.636096,7791.304708,5722.689022
05-10-2024,South,30739.33214,16966.88988,9939.947931,13363.78577,5897.757243
05-10-2024,East,59268.05757,10652.76758,10663.79492,11463.09934,4589.368537
05-10-2024,West,33850.4978,16501.87166,11868.61935,14118.1857,3756.522643
06-10-2024,North,31198.4392,13622.9349,10697.92734,12014.99101,3837.374622
06-10-2024,South,31653.04605,14268.94728,8017.687048,14285.55533,4564.344414
06-10-2024,East,39349.5875,15253.18264,4995.414809,14725.68236,3440.239608
06-10-2024,West,44336.02065,13552.83974,9618.837976,11622.32158,4861.289242
07-10-2024,North,38044.29689,13156.68481,5439.384233,11555.09972,2159.188509
07-10-2024,South,47930.47007,18696.95885,11181.24111,9490.377604,3837.214753
07-10-2024,East,32309.07549,16707.65025,10659.44565,7446.550546,3685.203527
07-10-2024,West,55165.1801,18771.20468,6323.849852,10505.70635,2769.972603
08-10-2024,North,33056.36292,19111.20501,10653.80628,12600.34902,2195.065275
08-10-2024,South,55311.86378,14380.44076,7067.963425,10464.76361,2365.412971
08-10-2024,East,52699.39648,15824.35077,5899.425727,6882.321998,2736.994606
08-10-2024,West,31710.07163,15877.98449,10802.61133,5174.98214,2196.01858
09-10-2024,North,47183.1083,18194.95685,6950.541679,8496.143988,4385.38599
09-10-2024,South,38226.38667,10266.08366,10014.21389,11256.49913,4323.023996
09-10-2024,East,52250.52387,16752.30838,6044.114911,8524.810469,2504.440567
09-10-2024,West,33895.7104,16761.95746,10939.5008,14627.32584,4513.38847
10-10-2024,North,35523.0397,11056.50345,10596.38229,10787.56476,4473.140084
10-10-2024,South,53443.86266,17032.77228,10758.4369,5562.139055,4990.082547
10-10-2024,East,55525.58272,12861.35042,9303.354555,8141.620638,5831.884266
10-10-2024,West,31002.70717,15797.92844,5748.776603,12122.20205,2703.561134
11-10-2024,North,37061.49786,14943.70811,11361.26212,7117.143721,2576.960084
11-10-2024,South,52769.30496,15006.19532,11338.38834,6466.145572,4583.711572
11-10-2024,East,36986.37438,11567.60429,9625.720614,10936.8462,5019.309833
11-10-2024,West,39283.87729,14479.71656,7541.037572,14840.89464,3168.995827
12-10-2024,North,38844.51715,13545.48209,8734.45561,7523.227443,5661.159762
12-10-2024,South,37970.56695,18958.15732,5276.062977,11565.62702,5627.942074
12-10-2024,East,35062.48315,19683.2696,7896.625203,14457.15108,4707.280175
12-10-2024,West,39047.6061,11883.02525,6778.012847,5930.174093,2575.471865
13-10-2024,North,33139.81321,14229.43544,10466.83782,6413.835542,2521.281733
13-10-2024,South,49302.86849,11971.82982,5232.075286,6668.485782,5694.925584
13-10-2024,East,54644.13758,13540.64562,9418.655755,10372.75674,4708.497054
13-10-2024,West,50480.13457,16287.34015,6495.760264,5390.064208,3822.267128
14-10-2024,North,56729.21654,15694.97259,10742.93281,14916.24343,2654.464817
14-10-2024,South,50753.32917,16742.93574,11849.66586,14856.00734,4746.714447
14-10-2024,East,37308.44376,17985.55838,5302.718507,12806.99304,5640.784497
14-10-2024,West,41485.00184,16306.35295,7726.070491,9377.65055,3241.483556
15-10-2024,North,52863.88861,19361.76564,11555.63144,6747.812849,5498.974599
15-10-2024,South,52122.94324,12528.37401,5004.634597,7679.972669,5648.832947
15-10-2024,East,48995.36025,17210.54661,6428.642633,12193.88156,2112.486025
15-10-2024,West,41259.64037,16267.53349,5595.724242,13230.03574,2940.125195
16-10-2024,North,49568.43338,14051.97143,8970.326966,6074.505526,2067.6512
16-10-2024,South,57286.93282,12696.30009,10647.57752,14993.503,2845.725032
16-10-2024,East,37955.12224,16628.59788,11740.86476,14158.14348,4011.50208
16-10-2024,West,53853.30848,11357.45853,11830.78638,14643.53234,2654.915832
17-10-2024,North,38982.69374,11001.54998,6537.881992,13159.55789,3513.262429
17-10-2024,South,32651.90901,13422.25525,11860.37501,11296.83595,3664.643786
17-10-2024,East,34996.1554,19861.76797,10656.36757,7814.773025,2280.274783
17-10-2024,West,31698.76672,11203.7815,8855.764377,14287.63421,3986.973712
18-10-2024,North,55288.36447,14458.8662,9814.376593,12318.72737,2695.854824
18-10-2024,South,40836.48177,16373.02157,5030.224561,8615.401878,4139.197865
18-10-2024,East,59886.73479,14745.33563,10620.42568,9320.672851,5185.56289
18-10-2024,West,47862.44405,18865.95442,7582.069143,11043.0442,4520.074722
19-10-2024,North,42521.48825,11443.12044,5201.695552,5166.715506,5494.137057
19-10-2024,South,37094.24737,12115.06749,10020.2655,8200.161131,4024.17877
19-10-2024,East,34875.33196,19597.45721,10886.8605,13637.89623,3627.094994
19-10-2024,West,52870.83641,11438.76155,4564.642519,5199.729326,4346.40695
20-10-2024,North,43661.84716,15180.15349,4555.973553,9226.866197,4872.272645
20-10-2024,South,43280.81106,17322.19206,6247.642233,13131.42004,4353.724962
20-10-2024,East,36322.89298,12367.20476,9210.228484,13299.39593,3662.511128
20-10-2024,West,37749.01287,18670.11607,9519.512188,9480.854873,3951.600781
21-10-2024,North,36127.69404,16268.0263,7190.568829,14956.45177,3920.734061
21-10-2024,South,44576.56819,15658.51787,11375.67002,13008.181,3804.520279
21-10-2024,East,51560.97798,15862.35499,8192.752865,6923.157728,3855.745054
21-10-2024,West,37374.55761,19148.4215,7015.551101,14522.64015,4132.22116
22-10-2024,North,48946.33136,15429.40444,5470.354627,8758.21219,2396.584449
22-10-2024,South,48688.62133,14468.74195,10334.88729,7204.70481,2658.264234
22-10-2024,East,42189.96693,19265.85383,9828.163613,9189.236248,4069.088679
22-10-2024,West,32526.39034,19845.75896,9498.054785,7854.040685,4343.233577
23-10-2024,North,33284.47098,19658.36669,5810.887409,11480.30318,2981.81785
23-10-2024,South,51526.84148,17768.21367,9550.647967,11144.9946,5569.876376
23-10-2024,East,32358.80133,13309.14766,6362.156097,14880.13962,3557.559119
23-10-2024,West,51978.38098,16847.25164,6090.609281,7389.976802,3125.138254
24-10-2024,North,42333.81835,12343.25066,4647.386121,13793.93057,5862.439326
24-10-2024,South,40247.11161,13385.06879,4553.188596,11802.50688,5301.759583
24-10-2024,East,34398.24901,11596.66349,10425.62437,11162.90748,2179.442231
24-10-2024,West,48676.40971,13089.17723,7265.438666,12697.31418,5243.740771
25-10-2024,North,42010.69881,19471.52936,7548.470385,12718.36035,3935.509058
25-10-2024,South,56925.9698,19077.61244,5155.626059,14364.93331,5302.139366
25-10-2024,East,53739.32143,12009.1134,10538.39407,13501.32735,3156.601338
25-10-2024,West,58567.80235,10498.60146,5624.319399,10375.81138,4303.169884
26-10-2024,North,49354.5025,10169.69129,11702.75081,5445.880927,2572.247811
26-10-2024,South,30420.43553,15668.58433,11492.00163,11659.47166,5290.629874
26-10-2024,East,30398.4361,15420.15298,7946.722331,9989.679442,2288.852741
26-10-2024,West,50533.06083,15032.20415,10238.61637,9852.906341,2597.526545
27-10-2024,North,49447.70862,11723.86362,11042.95923,11131.16239,2628.815534
27-10-2024,South,58870.14172,15183.65463,5046.738389,11268.32904,3012.795628
27-10-2024,East,54110.80356,18178.22074,11842.10517,10018.69531,3819.827519
27-10-2024,West,52604.26816,11324.70656,8601.866353,10462.476,2357.892491
28-10-2024,North,42539.52257,18532.84799,10921.15216,5992.376649,2362.883531
28-10-2024,South,37880.86431,18747.66063,5466.769388,12199.96803,2404.662478
28-10-2024,East,48694.13561,13560.67299,10416.85472,7336.904488,4556.807318
28-10-2024,West,37070.47604,17136.60283,11052.58526,6268.017991,5466.382754
29-10-2024,North,47807.25763,11271.10491,7706.563915,6608.602935,4801.391555
29-10-2024,South,52766.04403,11057.9652,8296.048895,13146.25056,5744.652166
29-10-2024,East,45405.536,19502.79224,8517.667278,8941.904946,5392.812514
29-10-2024,West,44789.48131,14719.02511,8177.343671,13467.85002,5327.766167
30-10-2024,North,42105.59977,13332.9986,8189.46018,10727.7251,2953.348843
30-10-2024,South,53818.65254,14864.82766,7005.341613,6068.20993,2955.380642
30-10-2024,East,58478.43515,13050.99687,5766.44467,9606.727917,3228.350973
30-10-2024,West,31054.77751,13231.45217,8580.81468,10517.12372,3426.235685
31-10-2024,North,43419.08269,19655.17918,7330.113579,7582.268133,2973.868176
31-10-2024,South,43732.93838,17595.20149,6044.911381,12092.96127,2084.599293
31-10-2024,East,42567.98934,17758.65065,7040.497168,10637.37101,2819.916931
31-10-2024,West,52259.86173,10522.79103,10894.06984,6981.963864,5497.592127
01-11-2024,North,40575.87724,17226.83574,6894.189733,14059.11671,2506.548502
01-11-2024,South,35355.59368,14930.30125,5114.538293,6959.801847,5775.065529
01-11-2024,East,59294.68983,13762.59329,11424.64516,10448.24676,3078.969863
01-11-2024,West,51071.96163,16589.01807,11918.43989,7650.472874,4688.238011
02-11-2024,North,31560.71265,11136.46039,4529.387812,14994.60681,5209.094789
02-11-2024,South,53601.69044,15097.26075,6750.503122,6512.642845,3138.698955
02-11-2024,East,41279.13666,17563.10097,8547.463417,5774.836266,2072.116036
02-11-2024,West,33069.96539,14104.98714,11498.94688,11374.02481,5207.3036
03-11-2024,North,43991.23784,13616.66083,5313.002795,13759.33022,5132.640116
03-11-2024,South,35043.54293,15122.60564,8155.311059,11250.91553,5784.747576
03-11-2024,East,47393.14325,15402.17267,4877.421997,5629.07476,2749.387165
03-11-2024,West,30974.12315,17433.52896,9924.97728,6360.562344,5344.315603
04-11-2024,North,34643.58105,13011.75587,6367.326744,8723.070986,3018.655064
04-11-2024,South,44668.52779,14074.07881,11899.27118,5559.263501,2568.725506
04-11-2024,East,31584.77682,16258.41195,4908.819581,13364.39737,4047.754523
04-11-2024,West,45810.22874,15615.94508,5781.102797,6976.903031,3275.269291
05-11-2024,North,47804.89247,12101.17776,5372.487953,14701.16886,2087.927259
05-11-2024,South,54080.92216,17880.3515,6729.105854,6356.26616,2582.514587
05-11-2024,East,50922.94852,16428.06591,10370.59256,14374.81172,4767.709453
05-11-2024,West,34675.5461,12434.42617,10816.45298,7093.060758,2290.089268
06-11-2024,North,51098.40162,14025.26355,11400.30039,11502.55071,2361.675911
06-11-2024,South,58435.69702,12585.57264,7029.093678,9022.604137,2204.897186
06-11-2024,East,44895.46267,11233.18491,7507.27745,8507.09788,5091.360334
06-11-2024,West,54095.11535,11534.12882,7249.133905,8733.53161,2605.641776
07-11-2024,North,53953.60515,17072.28328,5927.863397,8667.219086,2423.220099
07-11-2024,South,48846.19791,11213.71925,11894.50626,12806.82075,3560.954198
07-11-2024,East,47356.91797,19113.41816,8655.744603,6744.984864,3514.813422
07-11-2024,West,55294.34595,16442.13016,9380.432883,13668.21486,5575.89223
08-11-2024,North,57593.77715,10948.49193,8580.945015,12405.09521,5027.707381
08-11-2024,South,48201.48606,11667.87335,10480.65415,12201.11334,2344.543086
08-11-2024,East,43914.29474,11739.774,7031.077843,5180.810922,3601.319474
08-11-2024,West,46496.30763,16195.82593,9476.177588,13362.91313,2861.851629
09-11-2024,North,33614.45467,18515.37172,5674.596112,14747.60081,5370.152918
09-11-2024,South,45026.29818,19814.21425,5230.325468,8030.657612,4552.89766
09-11-2024,East,40500.20605,19283.72552,4992.195661,10494.11832,4363.46507
09-11-2024,West,49581.84371,12556.66223,7234.248206,13436.8053,2779.771076
10-11-2024,North,54806.03542,15626.55423,10216.40633,12136.07366,2830.045982
10-11-2024,South,47064.38209,18677.23153,7740.871776,14665.9077,3808.8604
10-11-2024,East,34283.5691,13894.3468,11637.76805,8197.208493,5472.392639
10-11-2024,West,56437.52045,13501.86524,5124.432435,12245.57909,3246.049196
11-11-2024,North,53487.70843,14426.54848,8139.500568,12779.09407,3529.453324
11-11-2024,South,43293.82036,13761.90469,7255.053865,10259.46577,5235.197778
11-11-2024,East,40853.04936,15242.54721,9530.454941,7694.394463,3110.09122
11-11-2024,West,58002.39381,17235.34573,8828.900072,11477.20054,2117.197772
12-11-2024,North,48543.08897,15095.08873,8593.122598,8594.238268,2325.895591
12-11-2024,South,35800.17701,19507.44713,7565.246717,9666.831558,2210.839159
12-11-2024,East,31126.98689,17171.81447,8535.709981,10087.05984,2972.498122
12-11-2024,West,52342.52195,11682.36579,5924.510577,9607.121713,3145.119448
13-11-2024,North,37423.88944,16452.37645,9382.288089,13245.1707,3670.834268
13-11-2024,South,32192.55273,12736.66385,11850.04097,10962.58575,4838.948339
13-11-2024,East,30220.73489,15182.05732,4781.464931,10692.30212,5683.083399
13-11-2024,West,59052.57392,15405.52675,7936.536039,14450.17094,4694.439328
14-11-2024,North,31946.97839,14657.25578,6301.837638,9698.043214,3821.862288
14-11-2024,South,47464.34408,13567.7049,5732.028371,10037.19435,5320.811537
14-11-2024,East,49920.36684,13383.67866,11516.42267,14122.07571,2837.393598
14-11-2024,West,31182.52755,17413.08708,10707.07696,14678.64566,5559.345576
15-11-2024,North,48016.04305,15300.52339,4708.807884,7466.564468,3838.459007
15-11-2024,South,48855.117,15572.51833,10069.76992,7797.669309,4259.810431
15-11-2024,East,32644.2673,14136.65524,10126.20625,11934.00853,5962.570949
15-11-2024,West,38336.73378,14981.89299,6971.478103,9406.031141,5427.800519
16-11-2024,North,50526.27226,18824.41191,6026.333312,13733.61118,2239.049097
16-11-2024,South,56657.97841,13290.73779,6859.407251,10120.88577,5762.760751
16-11-2024,East,31433.44094,13522.30975,10924.28992,8960.544774,2796.62759
16-11-2024,West,42743.82544,13855.52501,11365.62151,12619.34376,4020.462223
17-11-2024,North,59651.117,14652.77531,4936.783731,7622.743218,3744.281921
17-11-2024,South,34707.07872,19475.65126,10251.36673,7682.872004,4363.218134
17-11-2024,East,51643.47471,19412.78929,11112.26512,10151.92226,5098.610479
17-11-2024,West,46864.34261,15527.0389,5360.564688,6261.37658,4118.13446
18-11-2024,North,38065.84635,10210.36902,9921.294029,5324.865967,4381.107364
18-11-2024,South,46175.81382,19688.14691,8131.598545,5636.014364,4206.751871
18-11-2024,East,55232.88512,19968.49284,7727.573803,8202.987425,5626.613188
18-11-2024,West,35737.26387,16154.28915,7542.858181,5410.82365,3389.153897
19-11-2024,North,37956.85568,16860.91154,11615.92873,7680.471874,5245.863757
19-11-2024,South,31660.79451,15381.2101,5029.125478,14340.32991,5065.405122
19-11-2024,East,49738.49734,18238.96382,9356.398467,14689.44397,4855.831791
19-11-2024,West,57739.75829,15171.31892,5377.983097,10281.77721,2507.491312
20-11-2024,North,47774.80438,14824.93061,9169.315484,5100.469811,2779.361967
20-11-2024,South,44739.91296,19505.03562,7377.067803,9243.720261,4858.784356
20-11-2024,East,48113.78272,12989.2615,7581.122967,7176.997989,5864.085837
20-11-2024,West,33919.03145,13718.36785,4693.792292,7217.794919,5121.884554
21-11-2024,North,36035.25697,10800.63403,8058.398849,5099.692347,2339.064618
21-11-2024,South,54228.77609,17714.73345,11363.54115,13545.15436,4732.702253
21-11-2024,East,31569.98572,17828.48618,10841.33108,12990.82146,4033.916141
21-11-2024,West,36987.05516,18453.29976,9953.721073,14807.61174,2622.770391
22-11-2024,North,36769.93749,12117.9815,10444.04826,6869.072965,2266.639319
22-11-2024,South,59956.8242,10248.17211,10764.33045,8653.668416,5366.461839
22-11-2024,East,46638.61474,19016.31229,11446.4474,5090.981813,2301.648704
22-11-2024,West,37510.76189,16693.15416,11162.04147,9599.419513,4427.892465
23-11-2024,North,35654.99558,18049.66834,11754.96084,7685.989329,3979.303806
23-11-2024,South,32583.48332,15591.36656,8270.875814,6444.364842,3768.264852
23-11-2024,East,40023.13956,15218.30875,8892.407516,5084.955786,5044.023932
23-11-2024,West,51390.42876,13662.86386,4897.019517,12549.3254,5820.700642
24-11-2024,North,37204.54788,13235.24614,5878.596671,10769.36123,2619.365579
24-11-2024,South,40685.8183,16970.13014,8700.869873,8864.625643,3680.998407
24-11-2024,East,46863.32648,10058.64728,5088.824013,13812.58068,2311.515956
24-11-2024,West,51204.10789,19200.38164,6530.127032,8704.914371,4275.685623
25-11-2024,North,56451.26909,19419.05587,10046.72436,5866.197609,4676.616622
25-11-2024,South,42309.11166,14707.00999,4868.612928,6910.621393,5162.05443
25-11-2024,East,43618.76499,13016.62242,7380.143055,13543.99513,4995.99607
25-11-2024,West,38169.46192,11175.0184,6389.986662,14207.56451,4326.355351
26-11-2024,North,46004.40626,15963.936,7245.211993,13071.0702,4093.144997
26-11-2024,South,33502.43708,11290.65125,8526.443599,14365.70218,3233.408487
26-11-2024,East,56086.23507,17640.95587,6358.593322,5363.407483,2407.389061
26-11-2024,West,51854.81802,11996.69738,7284.531904,10016.99166,4901.872674
27-11-2024,North,33396.9367,14063.66405,8138.046819,10408.27064,5273.442566
27-11-2024,South,35150.34585,18078.31452,9696.588208,10558.70814,4798.111482
27-11-2024,East,42360.53217,11383.97586,9493.239302,10246.72307,4557.499202
27-11-2024,West,40139.96343,19068.66577,8905.274014,5854.024843,3799.215963
28-11-2024,North,52690.68164,17941.34562,8209.477896,13947.47571,3070.673749
28-11-2024,South,42317.96092,18985.96911,11221.92537,11857.12769,5435.922188
28-11-2024,East,32663.19801,18649.94976,6904.649299,6783.315124,2957.479345
28-11-2024,West,42539.05524,12511.92005,6904.256895,6349.784861,3184.707062
29-11-2024,North,47168.51444,14418.53708,7100.390709,12464.52129,5574.039886
29-11-2024,South,52703.67669,13320.00702,10083.31626,6519.801825,2521.271952
29-11-2024,East,40368.81111,18077.02369,6347.611854,5632.534089,2526.838141
29-11-2024,West,55762.34906,16337.83285,6399.008725,10552.95825,4110.31849
30-11-2024,North,49663.07935,12331.87554,10983.0224,8093.685621,4776.526616
30-11-2024,South,30483.73939,13726.5713,7137.823635,10434.84429,2290.945047
30-11-2024,East,53703.94121,12177.80802,9577.783612,13032.12123,4247.507825
30-11-2024,West,52226.4962,16618.60312,7166.473479,13088.58539,3178.80548
01-12-2024,North,31424.25836,17453.97739,4894.779549,8027.676076,3837.384041
01-12-2024,South,36359.26989,19299.21763,5725.417064,11614.66205,5613.094489
01-12-2024,East,21970.93703,12320.78578,6544.500031,13237.44462,5428.116113
01-12-2024,West,28302.14354,10893.39902,5188.907386,7307.345902,3164.78582
02-12-2024,North,35445.35114,10755.27086,7137.906087,9276.690858,4384.255724
02-12-2024,South,21793.04462,13373.59078,3448.504595,14615.43723,5229.046597
02-12-2024,East,29192.65509,12236.02548,7667.275526,8445.965957,2643.937727
02-12-2024,West,31263.28777,19437.7412,3019.151453,7381.248433,5753.790562
03-12-2024,North,23421.71934,11132.43452,5850.936079,13618.43823,3908.439271
03-12-2024,South,39891.28513,16791.717,3370.374536,14928.32132,3631.576947
03-12-2024,East,25748.05068,15578.79184,4521.537959,5864.575071,2005.713372
03-12-2024,West,28991.66706,18368.63422,5861.575928,14992.07299,3147.386583
04-12-2024,North,25609.1013,11597.4946,3820.317941,7851.86596,5171.360181
04-12-2024,South,38115.13581,19750.8717,4161.44827,13812.97546,3313.020357
04-12-2024,East,22256.81089,18700.24926,6180.528173,6647.308961,3719.32503
04-12-2024,West,25745.1539,17367.94569,5267.081153,14892.79945,2218.979929
05-12-2024,North,27100.30532,14819.00167,5515.667774,8159.358224,4916.960996
05-12-2024,South,37494.94147,19387.19302,7025.466884,13505.80197,4202.181202
05-12-2024,East,36517.76453,13035.03909,4992.393811,8169.130138,3869.549342
05-12-2024,West,25711.59232,19616.11442,4564.22314,5980.445381,4107.268664
06-12-2024,North,21141.98157,11105.43166,4096.946946,9643.502499,3733.003729
06-12-2024,South,35993.83724,17394.74654,5131.59147,8337.042076,3265.875136
06-12-2024,East,35479.90175,10520.72406,3064.108248,12955.44392,3908.585504
06-12-2024,West,22617.62277,12355.65935,7662.519765,13595.02976,4839.140201
07-12-2024,North,29644.50461,15203.23626,7876.222676,14657.70444,2861.076183
07-12-2024,South,36222.09133,11972.42666,4067.687389,11760.93034,3620.004394
07-12-2024,East,38630.88814,10890.09735,5557.628204,14185.2153,5616.454642
07-12-2024,West,23130.58427,13666.377,6095.607,6593.948848,5872.088688
08-12-2024,North,38294.98657,11669.50179,3605.777306,5854.084828,5637.774656
08-12-2024,South,23872.4762,14162.84929,5244.256828,10990.11044,2286.941375
08-12-2024,East,24535.17235,19314.90387,7542.050536,12812.90647,2077.604982
08-12-2024,West,26540.13537,16279.58735,4375.951059,14095.86695,4535.557847
09-12-2024,North,21438.13435,19090.05589,7788.833291,5777.124184,4129.440939
09-12-2024,South,26067.28564,13928.39076,3898.25609,10780.72102,5831.917413
09-12-2024,East,30061.45201,10829.14581,6100.006667,8402.229945,5423.700758
09-12-2024,West,28693.56297,11928.39609,3955.528113,12687.64181,3062.350393
10-12-2024,North,35344.66788,12058.87311,4608.431844,9654.869724,5772.783399
10-12-2024,South,38634.6285,12068.71875,4791.095206,6493.993885,4039.940317
10-12-2024,East,29211.65101,19007.60162,7650.026889,8835.67391,3966.951772
10-12-2024,West,37924.72498,18067.07808,3018.281557,8200.595642,3687.096968
11-12-2024,North,24594.32567,11995.71616,3188.922533,11433.69725,3050.041162
11-12-2024,South,21046.94357,12309.79311,7009.569764,13514.89182,3932.264981
11-12-2024,East,28321.41341,19778.53694,4002.823298,7153.592829,3167.468708
11-12-2024,West,23455.14637,13793.65598,7554.171135,11153.47841,3647.786194
12-12-2024,North,38688.21589,10484.64232,4051.38089,10658.88605,4462.210493
12-12-2024,South,20791.15013,14030.38758,6245.769824,11980.70546,4552.55961
12-12-2024,East,26411.26449,10935.20124,5135.562232,6287.544374,5790.494634
12-12-2024,West,29503.41732,13172.59174,6831.520356,9979.485926,3240.136096
13-12-2024,North,36239.35485,18671.52151,6365.040831,5469.644224,4265.291521
13-12-2024,South,35265.89824,11365.03012,4143.353757,13824.95105,2080.486887
13-12-2024,East,35054.54276,14737.73293,5233.860794,5070.965325,5277.592924
13-12-2024,West,27196.49801,15407.65631,6386.503432,12026.29576,5823.920235
14-12-2024,North,30626.79906,13997.19551,7768.518132,11421.10235,3192.601425
14-12-2024,South,22529.28491,18425.54501,4810.908014,11604.69721,3883.265677
14-12-2024,East,23978.5956,16016.86609,3303.415345,9133.424599,4186.459759
14-12-2024,West,28720.93948,17486.72175,7139.624773,12712.43074,2155.251791
15-12-2024,North,23882.57541,15366.07509,7674.110202,13349.56775,5370.138033
15-12-2024,South,26064.16388,14294.47897,5353.529737,6573.715833,2124.272521
15-12-2024,East,38938.05799,12407.12586,4199.744519,5833.790538,5714.031008
15-12-2024,West,31594.7423,16670.36857,7557.884436,8456.201689,4486.029245
16-12-2024,North,20775.98909,11867.72528,7156.229025,12667.68356,3402.570766
16-12-2024,South,27536.21256,15335.54434,3001.205023,7412.44336,2832.927234
16-12-2024,East,25009.65893,18059.05843,4398.369283,6915.213221,4017.053843
16-12-2024,West,37312.90073,12413.49704,3392.681214,8564.047358,4990.607298
17-12-2024,North,31013.81089,18167.9337,7797.960738,12926.62477,4415.212315
17-12-2024,South,29866.83176,10400.69086,7921.609894,8834.811226,2608.912856
17-12-2024,East,33334.17711,12842.88289,5928.891355,10867.67908,3782.919284
17-12-2024,West,36722.37231,12649.67062,5243.162958,10376.92129,4654.498883
18-12-2024,North,35679.43701,13948.07283,6230.23472,6506.109531,5730.592402
18-12-2024,South,27661.17613,17295.21422,3101.705409,7051.871429,3948.330177
18-12-2024,East,37565.04935,15272.5515,7649.352411,9837.968966,3961.796387
18-12-2024,West,22394.93577,18026.56244,4234.827062,13996.12489,5643.296881
19-12-2024,North,38866.20224,15202.30489,6385.468924,12785.1588,2524.058475
19-12-2024,South,32019.1439,10342.97901,5487.830417,6548.426816,2731.691704
19-12-2024,East,27300.95133,14324.37167,6115.862123,5744.284184,4014.767045
19-12-2024,West,23652.50261,15739.75175,6187.023061,10567.09257,4953.182042
20-12-2024,North,26712.18488,17651.06592,5163.835409,9841.844983,4592.408509
20-12-2024,South,20367.16768,16539.94221,6092.925745,8098.471168,2343.17714
20-12-2024,East,21818.709,19232.23747,6446.396606,6271.026138,3426.892677
20-12-2024,West,31849.65988,18355.71705,3218.304644,7366.331315,5558.995961
21-12-2024,North,20183.311,12013.99103,7795.12088,11134.01847,3046.685467
21-12-2024,South,21339.82189,10281.9134,4223.725398,13814.8582,3663.654617
21-12-2024,East,34406.66738,19182.85035,5040.202308,6912.77371,4068.471723
21-12-2024,West,38161.67374,18043.74414,3329.149217,11925.728,4287.59009
22-12-2024,North,38149.26353,11224.81417,5670.180566,13794.62694,3640.095147
22-12-2024,South,29639.89835,10704.60678,4390.718202,8245.066492,5780.489795
22-12-2024,East,25653.34721,14608.68735,6356.522118,6621.833724,3945.769549
22-12-2024,West,34770.78079,18668.55213,6131.296373,11690.53515,2505.13389
23-12-2024,North,38915.52994,11325.74077,6873.364686,7648.163218,5734.372575
23-12-2024,South,34399.19079,17538.13713,4095.295865,9430.399766,4471.252778
23-12-2024,East,35399.47236,11039.59376,7811.826582,13902.20671,3081.394362
